Kpi;From;To;Algorithm;NoOfValues;Result;Orig
MaxLengthOfStay;2014-10-01T00:00:00.000+02:00;2014-10-31T23:59:59.999+01:00;PaPPI;89.0;19.0;17.61914351851852
MaxLengthOfStay;2014-10-01T00:00:00.000+02:00;2014-10-31T23:59:59.999+01:00;Priepel;248.0;236.69555555555556;17.61914351851852
MaxLengthOfStay;2014-11-01T00:00:00.000+01:00;2014-11-30T23:59:59.999+01:00;PaPPI;94.0;55.0;52.324189814814815
MaxLengthOfStay;2014-11-01T00:00:00.000+01:00;2014-11-30T23:59:59.999+01:00;Priepel;276.0;248.37616898148147;52.324189814814815
MaxLengthOfStay;2014-12-01T00:00:00.000+01:00;2014-12-31T23:59:59.999+01:00;PaPPI;69.0;32.0;28.958333333333332
MaxLengthOfStay;2014-12-01T00:00:00.000+01:00;2014-12-31T23:59:59.999+01:00;Priepel;304.0;261.6582060185185;28.958333333333332
MaxLengthOfStay;2015-01-01T00:00:00.000+01:00;2015-01-31T23:59:59.999+01:00;PaPPI;57.0;13.0;24.63693287037037
MaxLengthOfStay;2015-01-01T00:00:00.000+01:00;2015-01-31T23:59:59.999+01:00;Priepel;273.0;319.9744328703704;24.63693287037037
MaxLengthOfStay;2015-02-01T00:00:00.000+01:00;2015-02-28T23:59:59.999+01:00;PaPPI;43.0;8.0;27.82417824074074
MaxLengthOfStay;2015-02-01T00:00:00.000+01:00;2015-02-28T23:59:59.999+01:00;Priepel;288.0;320.29153935185184;27.82417824074074
MaxLengthOfStay;2015-03-01T00:00:00.000+01:00;2015-03-31T23:59:59.999+02:00;PaPPI;9.0;11.0;12.017175925925926
MaxLengthOfStay;2015-03-01T00:00:00.000+01:00;2015-03-31T23:59:59.999+02:00;Priepel;279.0;288.49833333333333;12.017175925925926
MaxLengthOfStay;2015-04-01T00:00:00.000+02:00;2015-04-30T23:59:59.999+02:00;PaPPI;8.0;5.0;13.125
MaxLengthOfStay;2015-04-01T00:00:00.000+02:00;2015-04-30T23:59:59.999+02:00;Priepel;312.0;219.57587962962964;13.125
MaxLengthOfStay;2015-05-01T00:00:00.000+02:00;2015-05-31T23:59:59.999+02:00;PaPPI;6.0;6.0;14.8690625
MaxLengthOfStay;2015-05-01T00:00:00.000+02:00;2015-05-31T23:59:59.999+02:00;Priepel;302.0;438.1160300925926;14.8690625
MaxLengthOfStay;2015-06-01T00:00:00.000+02:00;2015-06-30T23:59:59.999+02:00;PaPPI;2.0;1.0;5.364074074074074
MaxLengthOfStay;2015-06-01T00:00:00.000+02:00;2015-06-30T23:59:59.999+02:00;Priepel;49.0;56.305844907407405;5.364074074074074
MaxLengthOfStay;2013-11-01T00:00:00.000+01:00;2013-11-30T23:59:59.999+01:00;PaPPI;21.0;4.0;7.593472222222222
MaxLengthOfStay;2013-11-01T00:00:00.000+01:00;2013-11-30T23:59:59.999+01:00;Priepel;107.0;19.501840277777777;7.593472222222222
MaxLengthOfStay;2013-12-01T00:00:00.000+01:00;2013-12-31T23:59:59.999+01:00;PaPPI;26.0;27.0;22.125
MaxLengthOfStay;2013-12-01T00:00:00.000+01:00;2013-12-31T23:59:59.999+01:00;Priepel;256.0;32.62201388888889;22.125
MaxLengthOfStay;2014-01-01T00:00:00.000+01:00;2014-01-31T23:59:59.999+01:00;PaPPI;47.0;11.0;27.458784722222223
MaxLengthOfStay;2014-01-01T00:00:00.000+01:00;2014-01-31T23:59:59.999+01:00;Priepel;266.0;55.920648148148146;27.458784722222223
MaxLengthOfStay;2014-02-01T00:00:00.000+01:00;2014-02-28T23:59:59.999+01:00;PaPPI;56.0;4.0;10.49619212962963
MaxLengthOfStay;2014-02-01T00:00:00.000+01:00;2014-02-28T23:59:59.999+01:00;Priepel;281.0;62.403310185185184;10.49619212962963
MaxLengthOfStay;2014-03-01T00:00:00.000+01:00;2014-03-31T23:59:59.999+02:00;PaPPI;68.0;11.0;22.79939814814815
MaxLengthOfStay;2014-03-01T00:00:00.000+01:00;2014-03-31T23:59:59.999+02:00;Priepel;288.0;130.1758912037037;22.79939814814815
MaxLengthOfStay;2014-04-01T00:00:00.000+02:00;2014-04-30T23:59:59.999+02:00;PaPPI;75.0;33.0;35.895833333333336
MaxLengthOfStay;2014-04-01T00:00:00.000+02:00;2014-04-30T23:59:59.999+02:00;Priepel;297.0;138.4868402777778;35.895833333333336
MaxLengthOfStay;2014-05-01T00:00:00.000+02:00;2014-05-31T23:59:59.999+02:00;PaPPI;91.0;4.0;35.55356481481481
MaxLengthOfStay;2014-05-01T00:00:00.000+02:00;2014-05-31T23:59:59.999+02:00;Priepel;318.0;122.52516203703703;35.55356481481481
MaxLengthOfStay;2014-06-01T00:00:00.000+02:00;2014-06-30T23:59:59.999+02:00;PaPPI;75.0;5.0;20.07459490740741
MaxLengthOfStay;2014-06-01T00:00:00.000+02:00;2014-06-30T23:59:59.999+02:00;Priepel;317.0;201.8501273148148;20.07459490740741
MaxLengthOfStay;2014-07-01T00:00:00.000+02:00;2014-07-31T23:59:59.999+02:00;PaPPI;62.0;18.0;18.958333333333332
MaxLengthOfStay;2014-07-01T00:00:00.000+02:00;2014-07-31T23:59:59.999+02:00;Priepel;305.0;232.14422453703705;18.958333333333332
MaxLengthOfStay;2014-08-01T00:00:00.000+02:00;2014-08-31T23:59:59.999+02:00;PaPPI;81.0;20.0;32.78542824074074
MaxLengthOfStay;2014-08-01T00:00:00.000+02:00;2014-08-31T23:59:59.999+02:00;Priepel;351.0;227.83697916666668;32.78542824074074
MaxLengthOfStay;2014-09-01T00:00:00.000+02:00;2014-09-30T23:59:59.999+02:00;PaPPI;71.0;21.0;21.90851851851852
MaxLengthOfStay;2014-09-01T00:00:00.000+02:00;2014-09-30T23:59:59.999+02:00;Priepel;319.0;204.14763888888888;21.90851851851852
MaxLengthOfStay;2014-10-01T00:00:00.000+02:00;2014-10-31T23:59:59.999+01:00;PaPPI;89.0;11.0;17.61914351851852
MaxLengthOfStay;2014-10-01T00:00:00.000+02:00;2014-10-31T23:59:59.999+01:00;Priepel;344.0;320.32119212962965;17.61914351851852
MaxLengthOfStay;2014-11-01T00:00:00.000+01:00;2014-11-30T23:59:59.999+01:00;PaPPI;94.0;53.0;52.324189814814815
MaxLengthOfStay;2014-11-01T00:00:00.000+01:00;2014-11-30T23:59:59.999+01:00;Priepel;357.0;259.2429398148148;52.324189814814815
MaxLengthOfStay;2014-12-01T00:00:00.000+01:00;2014-12-31T23:59:59.999+01:00;PaPPI;69.0;11.0;28.958333333333332
MaxLengthOfStay;2014-12-01T00:00:00.000+01:00;2014-12-31T23:59:59.999+01:00;Priepel;328.0;366.47586805555557;28.958333333333332
MaxLengthOfStay;2015-01-01T00:00:00.000+01:00;2015-01-31T23:59:59.999+01:00;PaPPI;57.0;21.0;24.63693287037037
MaxLengthOfStay;2015-01-01T00:00:00.000+01:00;2015-01-31T23:59:59.999+01:00;Priepel;336.0;427.24761574074074;24.63693287037037
MaxLengthOfStay;2015-02-01T00:00:00.000+01:00;2015-02-28T23:59:59.999+01:00;PaPPI;43.0;11.0;27.82417824074074
MaxLengthOfStay;2015-02-01T00:00:00.000+01:00;2015-02-28T23:59:59.999+01:00;Priepel;337.0;402.5146990740741;27.82417824074074
MaxLengthOfStay;2015-03-01T00:00:00.000+01:00;2015-03-31T23:59:59.999+02:00;PaPPI;9.0;7.0;12.017175925925926
MaxLengthOfStay;2015-03-01T00:00:00.000+01:00;2015-03-31T23:59:59.999+02:00;Priepel;341.0;440.76234953703704;12.017175925925926
MaxLengthOfStay;2015-04-01T00:00:00.000+02:00;2015-04-30T23:59:59.999+02:00;PaPPI;8.0;13.0;13.125
MaxLengthOfStay;2015-04-01T00:00:00.000+02:00;2015-04-30T23:59:59.999+02:00;Priepel;292.0;377.3383333333333;13.125
MaxLengthOfStay;2015-05-01T00:00:00.000+02:00;2015-05-31T23:59:59.999+02:00;PaPPI;6.0;5.0;14.8690625
MaxLengthOfStay;2015-05-01T00:00:00.000+02:00;2015-05-31T23:59:59.999+02:00;Priepel;355.0;403.2962847222222;14.8690625
MaxLengthOfStay;2015-06-01T00:00:00.000+02:00;2015-06-30T23:59:59.999+02:00;PaPPI;2.0;5.0;5.364074074074074
MaxLengthOfStay;2015-06-01T00:00:00.000+02:00;2015-06-30T23:59:59.999+02:00;Priepel;58.0;335.75547453703706;5.364074074074074
MaxLengthOfStay;2013-11-01T00:00:00.000+01:00;2013-11-30T23:59:59.999+01:00;PaPPI;21.0;6.0;7.593472222222222
MaxLengthOfStay;2013-11-01T00:00:00.000+01:00;2013-11-30T23:59:59.999+01:00;Priepel;156.0;22.387847222222224;7.593472222222222
MaxLengthOfStay;2013-12-01T00:00:00.000+01:00;2013-12-31T23:59:59.999+01:00;PaPPI;26.0;-2.0;22.125
MaxLengthOfStay;2013-12-01T00:00:00.000+01:00;2013-12-31T23:59:59.999+01:00;Priepel;380.0;37.307870370370374;22.125
MaxLengthOfStay;2014-01-01T00:00:00.000+01:00;2014-01-31T23:59:59.999+01:00;PaPPI;47.0;5.0;27.458784722222223
MaxLengthOfStay;2014-01-01T00:00:00.000+01:00;2014-01-31T23:59:59.999+01:00;Priepel;407.0;67.5070949074074;27.458784722222223
MaxLengthOfStay;2014-02-01T00:00:00.000+01:00;2014-02-28T23:59:59.999+01:00;PaPPI;56.0;9.0;10.49619212962963
MaxLengthOfStay;2014-02-01T00:00:00.000+01:00;2014-02-28T23:59:59.999+01:00;Priepel;367.0;78.76313657407407;10.49619212962963
MaxLengthOfStay;2014-03-01T00:00:00.000+01:00;2014-03-31T23:59:59.999+02:00;PaPPI;68.0;12.0;22.79939814814815
MaxLengthOfStay;2014-03-01T00:00:00.000+01:00;2014-03-31T23:59:59.999+02:00;Priepel;456.0;127.93;22.79939814814815
MaxLengthOfStay;2014-04-01T00:00:00.000+02:00;2014-04-30T23:59:59.999+02:00;PaPPI;75.0;31.0;35.895833333333336
MaxLengthOfStay;2014-04-01T00:00:00.000+02:00;2014-04-30T23:59:59.999+02:00;Priepel;408.0;118.56138888888889;35.895833333333336
MaxLengthOfStay;2014-05-01T00:00:00.000+02:00;2014-05-31T23:59:59.999+02:00;PaPPI;91.0;11.0;35.55356481481481
MaxLengthOfStay;2014-05-01T00:00:00.000+02:00;2014-05-31T23:59:59.999+02:00;Priepel;497.0;132.0061689814815;35.55356481481481
MaxLengthOfStay;2014-06-01T00:00:00.000+02:00;2014-06-30T23:59:59.999+02:00;PaPPI;75.0;13.0;20.07459490740741
MaxLengthOfStay;2014-06-01T00:00:00.000+02:00;2014-06-30T23:59:59.999+02:00;Priepel;488.0;232.45518518518517;20.07459490740741
MaxLengthOfStay;2014-07-01T00:00:00.000+02:00;2014-07-31T23:59:59.999+02:00;PaPPI;62.0;9.0;18.958333333333332
MaxLengthOfStay;2014-07-01T00:00:00.000+02:00;2014-07-31T23:59:59.999+02:00;Priepel;481.0;220.12967592592594;18.958333333333332
MaxLengthOfStay;2014-08-01T00:00:00.000+02:00;2014-08-31T23:59:59.999+02:00;PaPPI;81.0;22.0;32.78542824074074
MaxLengthOfStay;2014-08-01T00:00:00.000+02:00;2014-08-31T23:59:59.999+02:00;Priepel;469.0;250.80319444444444;32.78542824074074
MaxLengthOfStay;2014-09-01T00:00:00.000+02:00;2014-09-30T23:59:59.999+02:00;PaPPI;71.0;3.0;21.90851851851852
MaxLengthOfStay;2014-09-01T00:00:00.000+02:00;2014-09-30T23:59:59.999+02:00;Priepel;456.0;267.6966550925926;21.90851851851852
MaxLengthOfStay;2014-10-01T00:00:00.000+02:00;2014-10-31T23:59:59.999+01:00;PaPPI;89.0;12.0;17.61914351851852
MaxLengthOfStay;2014-10-01T00:00:00.000+02:00;2014-10-31T23:59:59.999+01:00;Priepel;458.0;282.7387037037037;17.61914351851852
MaxLengthOfStay;2014-11-01T00:00:00.000+01:00;2014-11-30T23:59:59.999+01:00;PaPPI;94.0;44.0;52.324189814814815
MaxLengthOfStay;2014-11-01T00:00:00.000+01:00;2014-11-30T23:59:59.999+01:00;Priepel;493.0;285.9103935185185;52.324189814814815
MaxLengthOfStay;2014-12-01T00:00:00.000+01:00;2014-12-31T23:59:59.999+01:00;PaPPI;69.0;27.0;28.958333333333332
MaxLengthOfStay;2014-12-01T00:00:00.000+01:00;2014-12-31T23:59:59.999+01:00;Priepel;466.0;354.10828703703703;28.958333333333332
MaxLengthOfStay;2015-01-01T00:00:00.000+01:00;2015-01-31T23:59:59.999+01:00;PaPPI;57.0;6.0;24.63693287037037
MaxLengthOfStay;2015-01-01T00:00:00.000+01:00;2015-01-31T23:59:59.999+01:00;Priepel;481.0;222.73547453703705;24.63693287037037
MaxLengthOfStay;2015-02-01T00:00:00.000+01:00;2015-02-28T23:59:59.999+01:00;PaPPI;43.0;33.0;27.82417824074074
MaxLengthOfStay;2015-02-01T00:00:00.000+01:00;2015-02-28T23:59:59.999+01:00;Priepel;422.0;275.57125;27.82417824074074
MaxLengthOfStay;2015-03-01T00:00:00.000+01:00;2015-03-31T23:59:59.999+02:00;PaPPI;9.0;6.0;12.017175925925926
MaxLengthOfStay;2015-03-01T00:00:00.000+01:00;2015-03-31T23:59:59.999+02:00;Priepel;464.0;383.95893518518517;12.017175925925926
MaxLengthOfStay;2015-04-01T00:00:00.000+02:00;2015-04-30T23:59:59.999+02:00;PaPPI;8.0;2.0;13.125
MaxLengthOfStay;2015-04-01T00:00:00.000+02:00;2015-04-30T23:59:59.999+02:00;Priepel;449.0;345.1889699074074;13.125
MaxLengthOfStay;2015-05-01T00:00:00.000+02:00;2015-05-31T23:59:59.999+02:00;PaPPI;6.0;9.0;14.8690625
MaxLengthOfStay;2015-05-01T00:00:00.000+02:00;2015-05-31T23:59:59.999+02:00;Priepel;482.0;429.8947337962963;14.8690625
MaxLengthOfStay;2015-06-01T00:00:00.000+02:00;2015-06-30T23:59:59.999+02:00;PaPPI;2.0;3.0;5.364074074074074
MaxLengthOfStay;2015-06-01T00:00:00.000+02:00;2015-06-30T23:59:59.999+02:00;Priepel;73.0;574.3615856481481;5.364074074074074
MaxLengthOfStay;2013-11-01T00:00:00.000+01:00;2013-11-30T23:59:59.999+01:00;PaPPI;21.0;2.361935185185185;7.593472222222222
MaxLengthOfStay;2013-11-01T00:00:00.000+01:00;2013-11-30T23:59:59.999+01:00;Priepel;154.0;14.782164351851852;7.593472222222222
MaxLengthOfStay;2013-12-01T00:00:00.000+01:00;2013-12-31T23:59:59.999+01:00;PaPPI;26.0;12.0;22.125
MaxLengthOfStay;2013-12-01T00:00:00.000+01:00;2013-12-31T23:59:59.999+01:00;Priepel;355.0;33.86694444444444;22.125
MaxLengthOfStay;2014-01-01T00:00:00.000+01:00;2014-01-31T23:59:59.999+01:00;PaPPI;47.0;32.0;27.458784722222223
MaxLengthOfStay;2014-01-01T00:00:00.000+01:00;2014-01-31T23:59:59.999+01:00;Priepel;374.0;51.09168981481481;27.458784722222223
MaxLengthOfStay;2014-02-01T00:00:00.000+01:00;2014-02-28T23:59:59.999+01:00;PaPPI;56.0;3.0;10.49619212962963
MaxLengthOfStay;2014-02-01T00:00:00.000+01:00;2014-02-28T23:59:59.999+01:00;Priepel;344.0;96.28203703703704;10.49619212962963
MaxLengthOfStay;2014-03-01T00:00:00.000+01:00;2014-03-31T23:59:59.999+02:00;PaPPI;68.0;24.0;22.79939814814815
MaxLengthOfStay;2014-03-01T00:00:00.000+01:00;2014-03-31T23:59:59.999+02:00;Priepel;457.0;115.77494212962964;22.79939814814815
MaxLengthOfStay;2014-04-01T00:00:00.000+02:00;2014-04-30T23:59:59.999+02:00;PaPPI;75.0;39.0;35.895833333333336
MaxLengthOfStay;2014-04-01T00:00:00.000+02:00;2014-04-30T23:59:59.999+02:00;Priepel;467.0;149.24570601851852;35.895833333333336
MaxLengthOfStay;2014-05-01T00:00:00.000+02:00;2014-05-31T23:59:59.999+02:00;PaPPI;91.0;16.0;35.55356481481481
MaxLengthOfStay;2014-05-01T00:00:00.000+02:00;2014-05-31T23:59:59.999+02:00;Priepel;461.0;190.68530092592593;35.55356481481481
MaxLengthOfStay;2014-06-01T00:00:00.000+02:00;2014-06-30T23:59:59.999+02:00;PaPPI;75.0;14.0;20.07459490740741
MaxLengthOfStay;2014-06-01T00:00:00.000+02:00;2014-06-30T23:59:59.999+02:00;Priepel;478.0;211.21458333333334;20.07459490740741
MaxLengthOfStay;2014-07-01T00:00:00.000+02:00;2014-07-31T23:59:59.999+02:00;PaPPI;62.0;21.0;18.958333333333332
MaxLengthOfStay;2014-07-01T00:00:00.000+02:00;2014-07-31T23:59:59.999+02:00;Priepel;478.0;222.65506944444445;18.958333333333332
MaxLengthOfStay;2014-08-01T00:00:00.000+02:00;2014-08-31T23:59:59.999+02:00;PaPPI;81.0;20.0;32.78542824074074
MaxLengthOfStay;2014-08-01T00:00:00.000+02:00;2014-08-31T23:59:59.999+02:00;Priepel;524.0;277.81478009259257;32.78542824074074
MaxLengthOfStay;2014-09-01T00:00:00.000+02:00;2014-09-30T23:59:59.999+02:00;PaPPI;71.0;21.0;21.90851851851852
MaxLengthOfStay;2014-09-01T00:00:00.000+02:00;2014-09-30T23:59:59.999+02:00;Priepel;525.0;215.54611111111112;21.90851851851852
MaxLengthOfStay;2014-10-01T00:00:00.000+02:00;2014-10-31T23:59:59.999+01:00;PaPPI;89.0;11.0;17.61914351851852
MaxLengthOfStay;2014-10-01T00:00:00.000+02:00;2014-10-31T23:59:59.999+01:00;Priepel;523.0;284.5158912037037;17.61914351851852
MaxLengthOfStay;2014-11-01T00:00:00.000+01:00;2014-11-30T23:59:59.999+01:00;PaPPI;94.0;36.0;52.324189814814815
MaxLengthOfStay;2014-11-01T00:00:00.000+01:00;2014-11-30T23:59:59.999+01:00;Priepel;517.0;313.0488310185185;52.324189814814815
MaxLengthOfStay;2014-12-01T00:00:00.000+01:00;2014-12-31T23:59:59.999+01:00;PaPPI;69.0;36.0;28.958333333333332
MaxLengthOfStay;2014-12-01T00:00:00.000+01:00;2014-12-31T23:59:59.999+01:00;Priepel;555.0;405.84743055555555;28.958333333333332
MaxLengthOfStay;2015-01-01T00:00:00.000+01:00;2015-01-31T23:59:59.999+01:00;PaPPI;57.0;30.0;24.63693287037037
MaxLengthOfStay;2015-01-01T00:00:00.000+01:00;2015-01-31T23:59:59.999+01:00;Priepel;531.0;373.1167361111111;24.63693287037037
MaxLengthOfStay;2015-02-01T00:00:00.000+01:00;2015-02-28T23:59:59.999+01:00;PaPPI;43.0;31.0;27.82417824074074
MaxLengthOfStay;2015-02-01T00:00:00.000+01:00;2015-02-28T23:59:59.999+01:00;Priepel;493.0;409.48832175925924;27.82417824074074
MaxLengthOfStay;2015-03-01T00:00:00.000+01:00;2015-03-31T23:59:59.999+02:00;PaPPI;9.0;11.0;12.017175925925926
MaxLengthOfStay;2015-03-01T00:00:00.000+01:00;2015-03-31T23:59:59.999+02:00;Priepel;515.0;322.9101273148148;12.017175925925926
MaxLengthOfStay;2015-04-01T00:00:00.000+02:00;2015-04-30T23:59:59.999+02:00;PaPPI;8.0;6.0;13.125
MaxLengthOfStay;2015-04-01T00:00:00.000+02:00;2015-04-30T23:59:59.999+02:00;Priepel;508.0;503.11861111111114;13.125
MaxLengthOfStay;2015-05-01T00:00:00.000+02:00;2015-05-31T23:59:59.999+02:00;PaPPI;6.0;3.0;14.8690625
MaxLengthOfStay;2015-05-01T00:00:00.000+02:00;2015-05-31T23:59:59.999+02:00;Priepel;568.0;466.1731828703704;14.8690625
MaxLengthOfStay;2015-06-01T00:00:00.000+02:00;2015-06-30T23:59:59.999+02:00;PaPPI;2.0;0.3396944444444443;5.364074074074074
MaxLengthOfStay;2015-06-01T00:00:00.000+02:00;2015-06-30T23:59:59.999+02:00;Priepel;85.0;315.6734143518519;5.364074074074074
MaxLengthOfStay;2013-11-01T00:00:00.000+01:00;2013-11-30T23:59:59.999+01:00;PaPPI;21.0;4.0;7.593472222222222
MaxLengthOfStay;2013-11-01T00:00:00.000+01:00;2013-11-30T23:59:59.999+01:00;Priepel;203.0;13.482870370370371;7.593472222222222
MaxLengthOfStay;2013-12-01T00:00:00.000+01:00;2013-12-31T23:59:59.999+01:00;PaPPI;26.0;13.0;22.125
MaxLengthOfStay;2013-12-01T00:00:00.000+01:00;2013-12-31T23:59:59.999+01:00;Priepel;465.0;34.630625;22.125
MaxLengthOfStay;2014-01-01T00:00:00.000+01:00;2014-01-31T23:59:59.999+01:00;PaPPI;47.0;35.0;27.458784722222223
MaxLengthOfStay;2014-01-01T00:00:00.000+01:00;2014-01-31T23:59:59.999+01:00;Priepel;448.0;53.611469907407404;27.458784722222223
MaxLengthOfStay;2014-02-01T00:00:00.000+01:00;2014-02-28T23:59:59.999+01:00;PaPPI;56.0;2.0;10.49619212962963
MaxLengthOfStay;2014-02-01T00:00:00.000+01:00;2014-02-28T23:59:59.999+01:00;Priepel;454.0;58.532349537037035;10.49619212962963
MaxLengthOfStay;2014-03-01T00:00:00.000+01:00;2014-03-31T23:59:59.999+02:00;PaPPI;68.0;21.0;22.79939814814815
MaxLengthOfStay;2014-03-01T00:00:00.000+01:00;2014-03-31T23:59:59.999+02:00;Priepel;503.0;114.30087962962963;22.79939814814815
MaxLengthOfStay;2014-04-01T00:00:00.000+02:00;2014-04-30T23:59:59.999+02:00;PaPPI;75.0;11.0;35.895833333333336
MaxLengthOfStay;2014-04-01T00:00:00.000+02:00;2014-04-30T23:59:59.999+02:00;Priepel;531.0;48.490324074074074;35.895833333333336
MaxLengthOfStay;2014-05-01T00:00:00.000+02:00;2014-05-31T23:59:59.999+02:00;PaPPI;91.0;1.0;35.55356481481481
MaxLengthOfStay;2014-05-01T00:00:00.000+02:00;2014-05-31T23:59:59.999+02:00;Priepel;528.0;180.47636574074073;35.55356481481481
MaxLengthOfStay;2014-06-01T00:00:00.000+02:00;2014-06-30T23:59:59.999+02:00;PaPPI;75.0;21.0;20.07459490740741
MaxLengthOfStay;2014-06-01T00:00:00.000+02:00;2014-06-30T23:59:59.999+02:00;Priepel;509.0;202.8970486111111;20.07459490740741
MaxLengthOfStay;2014-07-01T00:00:00.000+02:00;2014-07-31T23:59:59.999+02:00;PaPPI;62.0;18.0;18.958333333333332
MaxLengthOfStay;2014-07-01T00:00:00.000+02:00;2014-07-31T23:59:59.999+02:00;Priepel;549.0;243.13075231481483;18.958333333333332
MaxLengthOfStay;2014-08-01T00:00:00.000+02:00;2014-08-31T23:59:59.999+02:00;PaPPI;81.0;26.0;32.78542824074074
MaxLengthOfStay;2014-08-01T00:00:00.000+02:00;2014-08-31T23:59:59.999+02:00;Priepel;532.0;229.3988310185185;32.78542824074074
MaxLengthOfStay;2014-09-01T00:00:00.000+02:00;2014-09-30T23:59:59.999+02:00;PaPPI;71.0;9.0;21.90851851851852
MaxLengthOfStay;2014-09-01T00:00:00.000+02:00;2014-09-30T23:59:59.999+02:00;Priepel;543.0;286.05922453703704;21.90851851851852
MaxLengthOfStay;2014-10-01T00:00:00.000+02:00;2014-10-31T23:59:59.999+01:00;PaPPI;89.0;4.0;17.61914351851852
MaxLengthOfStay;2014-10-01T00:00:00.000+02:00;2014-10-31T23:59:59.999+01:00;Priepel;557.0;232.90962962962962;17.61914351851852
MaxLengthOfStay;2014-11-01T00:00:00.000+01:00;2014-11-30T23:59:59.999+01:00;PaPPI;94.0;21.0;52.324189814814815
MaxLengthOfStay;2014-11-01T00:00:00.000+01:00;2014-11-30T23:59:59.999+01:00;Priepel;540.0;287.41366898148146;52.324189814814815
MaxLengthOfStay;2014-12-01T00:00:00.000+01:00;2014-12-31T23:59:59.999+01:00;PaPPI;69.0;28.0;28.958333333333332
MaxLengthOfStay;2014-12-01T00:00:00.000+01:00;2014-12-31T23:59:59.999+01:00;Priepel;558.0;380.1824074074074;28.958333333333332
MaxLengthOfStay;2015-01-01T00:00:00.000+01:00;2015-01-31T23:59:59.999+01:00;PaPPI;57.0;10.0;24.63693287037037
MaxLengthOfStay;2015-01-01T00:00:00.000+01:00;2015-01-31T23:59:59.999+01:00;Priepel;598.0;312.1351388888889;24.63693287037037
MaxLengthOfStay;2015-02-01T00:00:00.000+01:00;2015-02-28T23:59:59.999+01:00;PaPPI;43.0;26.0;27.82417824074074
MaxLengthOfStay;2015-02-01T00:00:00.000+01:00;2015-02-28T23:59:59.999+01:00;Priepel;499.0;402.85322916666667;27.82417824074074
MaxLengthOfStay;2015-03-01T00:00:00.000+01:00;2015-03-31T23:59:59.999+02:00;PaPPI;9.0;5.0;12.017175925925926
MaxLengthOfStay;2015-03-01T00:00:00.000+01:00;2015-03-31T23:59:59.999+02:00;Priepel;532.0;385.5709606481482;12.017175925925926
MaxLengthOfStay;2015-04-01T00:00:00.000+02:00;2015-04-30T23:59:59.999+02:00;PaPPI;8.0;15.0;13.125
MaxLengthOfStay;2015-04-01T00:00:00.000+02:00;2015-04-30T23:59:59.999+02:00;Priepel;542.0;396.9787962962963;13.125
MaxLengthOfStay;2015-05-01T00:00:00.000+02:00;2015-05-31T23:59:59.999+02:00;PaPPI;6.0;11.0;14.8690625
MaxLengthOfStay;2015-05-01T00:00:00.000+02:00;2015-05-31T23:59:59.999+02:00;Priepel;546.0;388.2756597222222;14.8690625
MaxLengthOfStay;2015-06-01T00:00:00.000+02:00;2015-06-30T23:59:59.999+02:00;PaPPI;2.0;2.0;5.364074074074074
MaxLengthOfStay;2015-06-01T00:00:00.000+02:00;2015-06-30T23:59:59.999+02:00;Priepel;83.0;91.26069444444444;5.364074074074074
MaxLengthOfStay;2013-11-01T00:00:00.000+01:00;2013-11-30T23:59:59.999+01:00;PaPPI;21.0;6.0;7.593472222222222
MaxLengthOfStay;2013-11-01T00:00:00.000+01:00;2013-11-30T23:59:59.999+01:00;Priepel;123.0;20.46148148148148;7.593472222222222
MaxLengthOfStay;2013-12-01T00:00:00.000+01:00;2013-12-31T23:59:59.999+01:00;PaPPI;26.0;-2.0;22.125
MaxLengthOfStay;2013-12-01T00:00:00.000+01:00;2013-12-31T23:59:59.999+01:00;Priepel;306.0;30.978148148148147;22.125
MaxLengthOfStay;2014-01-01T00:00:00.000+01:00;2014-01-31T23:59:59.999+01:00;PaPPI;47.0;15.0;27.458784722222223
MaxLengthOfStay;2014-01-01T00:00:00.000+01:00;2014-01-31T23:59:59.999+01:00;Priepel;332.0;50.38236111111111;27.458784722222223
MaxLengthOfStay;2014-02-01T00:00:00.000+01:00;2014-02-28T23:59:59.999+01:00;PaPPI;56.0;9.0;10.49619212962963
MaxLengthOfStay;2014-02-01T00:00:00.000+01:00;2014-02-28T23:59:59.999+01:00;Priepel;312.0;98.33302083333334;10.49619212962963
MaxLengthOfStay;2014-03-01T00:00:00.000+01:00;2014-03-31T23:59:59.999+02:00;PaPPI;68.0;26.0;22.79939814814815
MaxLengthOfStay;2014-03-01T00:00:00.000+01:00;2014-03-31T23:59:59.999+02:00;Priepel;372.0;131.9586111111111;22.79939814814815
MaxLengthOfStay;2014-04-01T00:00:00.000+02:00;2014-04-30T23:59:59.999+02:00;PaPPI;75.0;23.0;35.895833333333336
MaxLengthOfStay;2014-04-01T00:00:00.000+02:00;2014-04-30T23:59:59.999+02:00;Priepel;381.0;135.00270833333335;35.895833333333336
MaxLengthOfStay;2014-05-01T00:00:00.000+02:00;2014-05-31T23:59:59.999+02:00;PaPPI;91.0;32.0;35.55356481481481
MaxLengthOfStay;2014-05-01T00:00:00.000+02:00;2014-05-31T23:59:59.999+02:00;Priepel;389.0;181.97119212962963;35.55356481481481
